County,Constituency,Ward,Center,Station,Station code,Voters
Mombasa,Kisauni,Mtopanga,Kiembeni Baptist Primary School,2,1003001302102,666
Mombasa,Kisauni,Mtopanga,Kiembeni Baptist Primary School,3,1003001302103,666
Mombasa,Kisauni,Mtopanga,Kiembeni Baptist Primary School,4,1003001302104,666
Mombasa,Kisauni,Mtopanga,Kiembeni Baptist Primary School,5,1003001302105,666
Mombasa,Kisauni,Mtopanga,Kiembeni Baptist Primary School,6,1003001302106,666
Mombasa,Kisauni,Mtopanga,Kiembeni Baptist Primary School,7,1003001302107,666
Mombasa,Kisauni,Mtopanga,Mtopanga Primary School,1,1003001302201,626
Mombasa,Kisauni,Mtopanga,Mtopanga Primary School,2,1003001302202,627
Mombasa,Kisauni,Mtopanga,Mtopanga Primary School,3,1003001302203,627
Mombasa,Kisauni,Mtopanga,Mtopanga Primary School,4,1003001302204,627
Mombasa,Kisauni,Mtopanga,Mtopanga Primary School,5,1003001302205,627
Mombasa,Kisauni,Mtopanga,Mtopanga Primary School,6,1003001302206,627
Mombasa,Kisauni,Mtopanga,Mtopanga Primary School,7,1003001302207,626
Mombasa,Kisauni,Mtopanga,Mtopanga Primary School,8,1003001302208,626
Mombasa,Kisauni,Mtopanga,Mtopanga Primary School,9,1003001302209,626
Mombasa,Kisauni,Mtopanga,Concordia Primary School,1,1003001302301,598
Mombasa,Kisauni,Mtopanga,Concordia Primary School,2,1003001302302,599
Mombasa,Kisauni,Mtopanga,Community Of Christ Church-Mtopanga,1,1003001302401,692
Mombasa,Kisauni,Mtopanga,Community Of Christ Church-Mtopanga,2,1003001302402,693
Mombasa,Kisauni,Mtopanga,Community Of Christ Church-Mtopanga,3,1003001302403,692
Mombasa,Kisauni,Mtopanga,St.Josephs Herman Primary School,1,1003001302501,531
Mombasa,Kisauni,Mtopanga,St.Josephs Herman Primary School,2,1003001302502,531
Mombasa,Kisauni,Mtopanga,St.Josephs Herman Primary School,3,1003001302503,531
Mombasa,Kisauni,Mtopanga,St.Josephs Herman Primary School,4,1003001302504,531
Mombasa,Kisauni,Mtopanga,Perma Sharp Grounds,1,1003001302601,613
Mombasa,Kisauni,Mtopanga,Perma Sharp Grounds,2,1003001302602,614
Mombasa,Kisauni,Mtopanga,Perma Sharp Grounds,3,1003001302603,613
Mombasa,Kisauni,Magogoni,Mishomoroni Junior Academy,1,1003001402701,649
Mombasa,Kisauni,Magogoni,Mishomoroni Junior Academy,2,1003001402702,650
Mombasa,Kisauni,Magogoni,Mishomoroni Junior Academy,3,1003001402703,650
Mombasa,Kisauni,Magogoni,Mishomoroni Junior Academy,4,1003001402704,649
Mombasa,Kisauni,Magogoni,Mishomoroni Junior Academy,5,1003001402705,649
Mombasa,Kisauni,Magogoni,Mwandoni (Kishada) Play Grounds,1,1003001402801,668
Mombasa,Kisauni,Magogoni,Mwandoni (Kishada) Play Grounds,2,1003001402802,669
Mombasa,Kisauni,Magogoni,Mwandoni (Kishada) Play Grounds,3,1003001402803,669
Mombasa,Kisauni,Magogoni,Mwandoni (Kishada) Play Grounds,4,1003001402804,669
Mombasa,Kisauni,Magogoni,Mwandoni (Kishada) Play Grounds,5,1003001402805,669
Mombasa,Kisauni,Magogoni,Mwandoni (Kishada) Play Grounds,6,1003001402806,668
Mombasa,Kisauni,Magogoni,Barsheba Sokoni Grounds,1,1003001402901,678
Mombasa,Kisauni,Magogoni,Barsheba Sokoni Grounds,2,1003001402902,679
Mombasa,Kisauni,Magogoni,Barsheba Sokoni Grounds,3,1003001402903,679
Mombasa,Kisauni,Magogoni,Barsheba Sokoni Grounds,4,1003001402904,679
Mombasa,Kisauni,Magogoni,Mwandoni Blue Bench Grounds,1,1003001403001,522
Mombasa,Kisauni,Magogoni,Mwandoni Blue Bench Grounds,2,1003001403002,523
Mombasa,Kisauni,Magogoni,Mwandoni Blue Bench Grounds,3,1003001403003,522
Mombasa,Kisauni,Magogoni,Mwandoni Kwa Mtumwa Grounds,1,1003001403101,672
Mombasa,Kisauni,Magogoni,Mwandoni Kwa Mtumwa Grounds,2,1003001403102,673
Mombasa,Kisauni,Magogoni,Mwandoni Kwa Mtumwa Grounds,3,1003001403103,673
Mombasa,Kisauni,Magogoni,Mjahidina Muslim School,1,1003001403201,643
Mombasa,Kisauni,Magogoni,Mjahidina Muslim School,2,1003001403202,644
Mombasa,Kisauni,Shanzu,Mikoroshoni Primary School,1,1003001503301,600
Mombasa,Kisauni,Shanzu,Mikoroshoni Primary School,2,1003001503302,601
Mombasa,Kisauni,Shanzu,Mikoroshoni Primary School,3,1003001503303,601
Mombasa,Kisauni,Shanzu,Mikoroshoni Primary School,4,1003001503304,601
Mombasa,Kisauni,Shanzu,Mikoroshoni Primary School,5,1003001503305,601
Mombasa,Kisauni,Shanzu,Mikoroshoni Primary School,6,1003001503306,600
Mombasa,Kisauni,Shanzu,Mikoroshoni Primary School,7,1003001503307,600
Mombasa,Kisauni,Shanzu,Utange Primary School,1,1003001503401,647
Mombasa,Kisauni,Shanzu,Utange Primary School,2,1003001503402,648
Mombasa,Kisauni,Shanzu,Utange Primary School,3,1003001503403,647
Mombasa,Kisauni,Shanzu,Mwembelegeza Nursery School,1,1003001503501,592
Mombasa,Kisauni,Shanzu,Mwembelegeza Nursery School,2,1003001503502,593
Mombasa,Kisauni,Shanzu,Mwembelegeza Nursery School,3,1003001503503,593
Mombasa,Kisauni,Shanzu,Mwembelegeza Nursery School,4,1003001503504,593
Mombasa,Kisauni,Shanzu,Mwembelegeza Nursery School,5,1003001503505,593
Mombasa,Kisauni,Shanzu,Mwembelegeza Nursery School,6,1003001503506,592
Mombasa,Kisauni,Shanzu,Zimlat Primary School,1,1003001503601,692
Mombasa,Kisauni,Shanzu,Zimlat Primary School,2,1003001503602,693
Mombasa,Kisauni,Shanzu,Zimlat Primary School,3,1003001503603,692
Mombasa,Kisauni,Shanzu,Bamburi Primary School,1,1003001503701,613
Mombasa,Kisauni,Shanzu,Bamburi Primary School,2,1003001503702,613
Mombasa,Kisauni,Shanzu,Bamburi Primary School,3,1003001503703,613
Mombasa,Kisauni,Shanzu,Bamburi Primary School,4,1003001503704,613
Mombasa,Kisauni,Shanzu,Bamburi Primary School,5,1003001503705,613
Mombasa,Kisauni,Shanzu,Shanzu Teachers Training College,1,1003001503801,692
Mombasa,Kisauni,Shanzu,Shanzu Teachers Training College,2,1003001503802,693
Mombasa,Kisauni,Shanzu,Shanzu Teachers Training College,3,1003001503803,693
Mombasa,Kisauni,Shanzu,Shanzu Teachers Training College,4,1003001503804,693
Mombasa,Kisauni,Shanzu,Shanzu Teachers Training College,5,1003001503805,693
Mombasa,Kisauni,Shanzu,Shanzu Teachers Training College,6,1003001503806,693
Mombasa,Kisauni,Shanzu,Shanzu Teachers Training College,7,1003001503807,693
Mombasa,Kisauni,Shanzu,Shanzu Teachers Training College,8,1003001503808,693
Mombasa,Kisauni,Shanzu,Shanzu Teachers Training College,9,1003001503809,693
Mombasa,Kisauni,Shanzu,Shanzu Teachers Training College,10,1003001503810,693
Mombasa,Kisauni,Shanzu,Shanzu Teachers Training College,11,1003001503811,692
Mombasa,Kisauni,Shanzu,Shimo La Tewa Primary School,1,1003001503901,576
Mombasa,Kisauni,Shanzu,Shimo La Tewa Primary School,2,1003001503902,577
Mombasa,Kisauni,Shanzu,Shimo La Tewa Primary School,3,1003001503903,577
Mombasa,Kisauni,Shanzu,Shimo La Tewa Primary School,4,1003001503904,577
Mombasa,Nyali,Frere Town,Khadija Primary School,1,1004001600101,642
Mombasa,Nyali,Frere Town,Khadija Primary School,2,1004001600102,643
Mombasa,Nyali,Frere Town,Khadija Primary School,3,1004001600103,643
Mombasa,Nyali,Frere Town,Khadija Primary School,4,1004001600104,642
Mombasa,Nyali,Frere Town,Khadija Primary School,5,1004001600105,642
Mombasa,Nyali,Frere Town,Khadija Primary School,6,1004001600106,642
Mombasa,Nyali,Frere Town,Khadija Primary School,7,1004001600107,642
Mombasa,Nyali,Frere Town,Khadija Primary School,8,1004001600108,642
Mombasa,Nyali,Frere Town,Fadhil-Adhym Primary School,1,1004001600201,518
Mombasa,Nyali,Frere Town,Fadhil-Adhym Primary School,2,1004001600202,519
Mombasa,Nyali,Frere Town,Fadhil-Adhym Primary School,3,1004001600203,519
Mombasa,Nyali,Frere Town,Mlaleo Primary School,1,1004001600301,570
Mombasa,Nyali,Frere Town,Mlaleo Primary School,2,1004001600302,571
Mombasa,Nyali,Frere Town,Mlaleo Primary School,3,1004001600303,571
Mombasa,Nyali,Frere Town,Mlaleo Primary School,4,1004001600304,571
Mombasa,Nyali,Frere Town,Frere Town Primary School,1,1004001600401,673
Mombasa,Nyali,Frere Town,Frere Town Primary School,2,1004001600402,673
Mombasa,Nyali,Frere Town,Frere Town Primary School,3,1004001600403,673
Mombasa,Nyali,Frere Town,Frere Town Primary School,4,1004001600404,673
Mombasa,Nyali,Frere Town,Frere Town Primary School,5,1004001600405,673
Mombasa,Nyali,Frere Town,Frere Town Primary School,6,1004001600406,673
Mombasa,Nyali,Frere Town,Frere Town Primary School,7,1004001600407,673
Mombasa,Nyali,Frere Town,Frere Town Primary School,8,1004001600408,673
Mombasa,Nyali,Frere Town,Frere Town Primary School,9,1004001600409,673
Mombasa,Nyali,Frere Town,Mwandoni Kadiria Grounds,1,1004001600501,485
Mombasa,Nyali,Frere Town,Mwandoni Kadiria Grounds,2,1004001600502,486
Mombasa,Nyali,Frere Town,Mwandoni Kadiria Grounds,3,1004001600503,486
Mombasa,Nyali,Frere Town,Victoria Baptist Primary School,1,1004001600601,604
Mombasa,Nyali,Frere Town,Victoria Baptist Primary School,2,1004001600602,605
Mombasa,Nyali,Frere Town,Sarajevo Grounds,1,1004001600701,628
Mombasa,Nyali,Frere Town,Sarajevo Grounds,2,1004001600702,629
Mombasa,Nyali,Frere Town,Sarajevo Grounds,3,1004001600703,629
Mombasa,Nyali,Frere Town,Sarajevo Grounds,4,1004001600704,629
Mombasa,Nyali,Ziwa La Ng'ombe,National Industrial Training Authority- Mombasa,1,1004001700801,594
Mombasa,Nyali,Ziwa La Ng'ombe,National Industrial Training Authority- Mombasa,2,1004001700802,594
Mombasa,Nyali,Ziwa La Ng'ombe,National Industrial Training Authority- Mombasa,3,1004001700803,594
Mombasa,Nyali,Ziwa La Ng'ombe,National Industrial Training Authority- Mombasa,4,1004001700804,594
Mombasa,Nyali,Ziwa La Ng'ombe,National Industrial Training Authority- Mombasa,5,1004001700805,594
Mombasa,Nyali,Ziwa La Ng'ombe,National Industrial Training Authority- Mombasa,6,1004001700806,594
Mombasa,Nyali,Ziwa La Ng'ombe,Ziwa La Ng'Ombe Primary School,1,1004001700901,696
Mombasa,Nyali,Ziwa La Ng'ombe,Ziwa La Ng'Ombe Primary School,2,1004001700902,697
Mombasa,Nyali,Ziwa La Ng'ombe,Ziwa La Ng'Ombe Primary School,3,1004001700903,697
Mombasa,Nyali,Ziwa La Ng'ombe,Ziwa La Ng'Ombe Primary School,4,1004001700904,697
Mombasa,Nyali,Ziwa La Ng'ombe,Ziwa La Ng'Ombe Primary School,5,1004001700905,697
Mombasa,Nyali,Ziwa La Ng'ombe,Ziwa La Ng'Ombe Primary School,6,1004001700906,697
Mombasa,Nyali,Ziwa La Ng'ombe,Ziwa La Ng'Ombe Primary School,7,1004001700907,697
Mombasa,Nyali,Ziwa La Ng'ombe,Ziwa La Ng'Ombe Primary School,8,1004001700908,697
Mombasa,Nyali,Ziwa La Ng'ombe,Ziwa La Ng'Ombe Primary School,9,1004001700909,696
Mombasa,Nyali,Ziwa La Ng'ombe,Ziwa La Ng'Ombe Primary School,10,1004001700910,696
Mombasa,Nyali,Ziwa La Ng'ombe,Ziwa La Ng'Ombe Primary School,11,1004001700911,696
Mombasa,Nyali,Ziwa La Ng'ombe,Ziwa La Ng'Ombe Primary School,12,1004001700912,696
Mombasa,Nyali,Ziwa La Ng'ombe,Ziwa La Ng'Ombe Primary School,13,1004001700913,696
Mombasa,Nyali,Ziwa La Ng'ombe,Ziwa La Ng'Ombe Primary School,14,1004001700914,696
Mombasa,Nyali,Ziwa La Ng'ombe,Olive Rehabilitation Centre - Mkunguni,1,1004001701001,640
Mombasa,Nyali,Ziwa La Ng'ombe,Olive Rehabilitation Centre - Mkunguni,2,1004001701002,641
Mombasa,Nyali,Ziwa La Ng'ombe,Olive Rehabilitation Centre - Mkunguni,3,1004001701003,640
Mombasa,Nyali,Ziwa La Ng'ombe,Olive Rehabilitation Centre - Mkunguni,4,1004001701004,640
Mombasa,Nyali,Ziwa La Ng'ombe,Tumaini Academy/Church Of Christ,1,1004001701101,695
Mombasa,Nyali,Ziwa La Ng'ombe,Tumaini Academy/Church Of Christ,2,1004001701102,696
Mombasa,Nyali,Ziwa La Ng'ombe,Tumaini Academy/Church Of Christ,3,1004001701103,696
Mombasa,Nyali,Ziwa La Ng'ombe,Tumaini Academy/Church Of Christ,4,1004001701104,696
Mombasa,Nyali,Ziwa La Ng'ombe,Tumaini Academy/Church Of Christ,5,1004001701105,696
Mombasa,Nyali,Ziwa La Ng'ombe,Tumaini Academy/Church Of Christ,6,1004001701106,696
Mombasa,Nyali,Ziwa La Ng'ombe,Tumaini Academy/Church Of Christ,7,1004001701107,696
Mombasa,Nyali,Mkomani,Maweni Primary School,1,1004001801201,638
Mombasa,Nyali,Mkomani,Maweni Primary School,2,1004001801202,639
Mombasa,Nyali,Mkomani,Maweni Primary School,3,1004001801203,639
Mombasa,Nyali,Mkomani,Maweni Primary School,4,1004001801204,639
Mombasa,Nyali,Mkomani,Maweni Primary School,5,1004001801205,638
Mombasa,Nyali,Mkomani,Maweni Primary School,6,1004001801206,638
Mombasa,Nyali,Mkomani,Maweni Primary School,7,1004001801207,638
Mombasa,Nyali,Mkomani,Maweni Primary School,8,1004001801208,638
Mombasa,Nyali,Mkomani,Maweni Primary School,9,1004001801209,638
Mombasa,Nyali,Mkomani,Maweni Primary School,10,1004001801210,638
Mombasa,Nyali,Mkomani,Nyali Elim Fellowship Church,1,1004001801301,680
Mombasa,Nyali,Mkomani,Nyali Elim Fellowship Church,2,1004001801302,680
Mombasa,Nyali,Mkomani,Nyali Elim Fellowship Church,3,1004001801303,680
Mombasa,Nyali,Mkomani,Nyali Elim Fellowship Church,4,1004001801304,680
Mombasa,Nyali,Mkomani,Nyali Elim Fellowship Church,5,1004001801305,680
Mombasa,Nyali,Mkomani,Nyali Elim Fellowship Church,6,1004001801306,680
Mombasa,Nyali,Mkomani,Nyali Elim Fellowship Church,7,1004001801307,680
Mombasa,Nyali,Mkomani,Nyali Elim Fellowship Church,8,1004001801308,680
Mombasa,Nyali,Mkomani,Nyali Elim Fellowship Church,9,1004001801309,680
Mombasa,Nyali,Mkomani,St. Kevin Academy Mkomani,1,1004001801401,694
Mombasa,Nyali,Mkomani,St. Kevin Academy Mkomani,2,1004001801402,695
Mombasa,Nyali,Mkomani,St. Kevin Academy Mkomani,3,1004001801403,695
Mombasa,Nyali,Mkomani,St. Kevin Academy Mkomani,4,1004001801404,695
Mombasa,Nyali,Mkomani,Ask Grond - Gate'A',1,1004001801501,623
Mombasa,Nyali,Mkomani,Ask Grond - Gate'A',2,1004001801502,624
Mombasa,Nyali,Mkomani,Ask Grond - Gate'A',3,1004001801503,624
Mombasa,Nyali,Mkomani,Ask Grond - Gate'A',4,1004001801504,624
Mombasa,Nyali,Mkomani,Ask Grond - Gate'A',5,1004001801505,623
Mombasa,Nyali,Mkomani,Ask Grond - Gate'A',6,1004001801506,623
Mombasa,Nyali,Mkomani,Ask Grond - Gate'A',7,1004001801507,623
Mombasa,Nyali,Mkomani,Mkomani Grounds - Nyali,1,1004001801601,23
Mombasa,Nyali,Kongowea,Kongowea Primary School,1,1004001901701,647
Mombasa,Nyali,Kongowea,Kongowea Primary School,2,1004001901702,648
Mombasa,Nyali,Kongowea,Kongowea Primary School,3,1004001901703,648
Mombasa,Nyali,Kongowea,Kongowea Primary School,4,1004001901704,648
Mombasa,Nyali,Kongowea,Kongowea Primary School,5,1004001901705,648
Mombasa,Nyali,Kongowea,Kongowea Primary School,6,1004001901706,647
Mombasa,Nyali,Kongowea,Kongowea Primary School,7,1004001901707,647
Mombasa,Nyali,Kongowea,Kongowea Primary School,8,1004001901708,647
Mombasa,Nyali,Kongowea,Kongowea Primary School,9,1004001901709,647
Mombasa,Nyali,Kongowea,Kongowea Primary School,10,1004001901710,647
Mombasa,Nyali,Kongowea,Kwa Karama Grounds,1,1004001901801,681
Mombasa,Nyali,Kongowea,Kwa Karama Grounds,2,1004001901802,682
Mombasa,Nyali,Kongowea,Kwa Karama Grounds,3,1004001901803,681
Mombasa,Nyali,Kongowea,Kwa Karama Grounds,4,1004001901804,681
Mombasa,Nyali,Kongowea,Kwa Karama Grounds,5,1004001901805,681
Mombasa,Nyali,Kongowea,Kwa Karama Grounds,6,1004001901806,681
Mombasa,Nyali,Kongowea,Kwa Karama Grounds,7,1004001901807,681
Mombasa,Nyali,Kongowea,Kwa Karama Grounds,8,1004001901808,681
Mombasa,Nyali,Kongowea,Kwa Karama Grounds,9,1004001901809,681
Mombasa,Nyali,Kongowea,Kwa Karama Grounds,10,1004001901810,681
Mombasa,Nyali,Kongowea,Kengeleni Primary School,1,1004001901901,592
Mombasa,Nyali,Kongowea,Kengeleni Primary School,2,1004001901902,592
Mombasa,Nyali,Kongowea,Kengeleni Primary School,3,1004001901903,592
Mombasa,Nyali,Kongowea,Kengeleni Primary School,4,1004001901904,592
Mombasa,Nyali,Kongowea,Kengeleni Primary School,5,1004001901905,592
Mombasa,Nyali,Kongowea,Municipal Social Hall - Kongowea,1,1004001902001,621
Mombasa,Nyali,Kongowea,Municipal Social Hall - Kongowea,2,1004001902002,622
Mombasa,Nyali,Kongowea,Municipal Social Hall - Kongowea,3,1004001902003,622
Mombasa,Nyali,Kongowea,Municipal Social Hall - Kongowea,4,1004001902004,622
Mombasa,Nyali,Kongowea,Municipal Social Hall - Kongowea,5,1004001902005,622
Mombasa,Nyali,Kongowea,Municipal Social Hall - Kongowea,6,1004001902006,621
Mombasa,Nyali,Kongowea,Methodist Church - Kongowea,1,1004001902101,640
Mombasa,Nyali,Kongowea,Methodist Church - Kongowea,2,1004001902102,641
Mombasa,Nyali,Kongowea,Methodist Church - Kongowea,3,1004001902103,641
Mombasa,Nyali,Kongowea,Methodist Church - Kongowea,4,1004001902104,640
Mombasa,Nyali,Kongowea,Methodist Church - Kongowea,5,1004001902105,640
Mombasa,Nyali,Kongowea,Methodist Church - Kongowea,6,1004001902106,640
Mombasa,Nyali,Kongowea,Methodist Church - Kongowea,7,1004001902107,640
Mombasa,Nyali,Kadzandani,Bombolulu Estate - Posta,1,1004002002201,579
Mombasa,Nyali,Kadzandani,Bombolulu Estate - Posta,2,1004002002202,579
Mombasa,Nyali,Kadzandani,Bombolulu Estate - Posta,3,1004002002203,579
Mombasa,Nyali,Kadzandani,Bombolulu Estate - Posta,4,1004002002204,579
Mombasa,Nyali,Kadzandani,Bombolulu Cultural Centre Workshop Hall,1,1004002002301,685
Mombasa,Nyali,Kadzandani,Bombolulu Cultural Centre Workshop Hall,2,1004002002302,686
Mombasa,Nyali,Kadzandani,Bombolulu Cultural Centre Workshop Hall,3,1004002002303,685
Mombasa,Nyali,Kadzandani,Bahawani Primary School,1,1004002002401,676
Mombasa,Nyali,Kadzandani,Bahawani Primary School,2,1004002002402,676
Mombasa,Nyali,Kadzandani,Bahawani Primary School,3,1004002002403,676
Mombasa,Nyali,Kadzandani,Bashir Primary School,1,1004002002501,566
Mombasa,Nyali,Kadzandani,Bashir Primary School,2,1004002002502,567
Mombasa,Nyali,Kadzandani,Bashir Primary School,3,1004002002503,567
Mombasa,Nyali,Kadzandani,Bashir Primary School,4,1004002002504,567
Mombasa,Nyali,Kadzandani,Kadzandani Primary School,1,1004002002601,561
Mombasa,Nyali,Kadzandani,Kadzandani Primary School,2,1004002002602,562
Mombasa,Nyali,Kadzandani,Kadzandani Primary School,3,1004002002603,562
Mombasa,Nyali,Kadzandani,Kadzandani Primary School,4,1004002002604,562
Mombasa,Nyali,Kadzandani,Kadzandani Primary School,5,1004002002605,562
Mombasa,Nyali,Kadzandani,Marianist Polytechnic,1,1004002002701,651
Mombasa,Nyali,Kadzandani,Marianist Polytechnic,2,1004002002702,652
Mombasa,Nyali,Kadzandani,Soweto Grounds,1,1004002002801,610
Mombasa,Nyali,Kadzandani,Soweto Grounds,2,1004002002802,611
Mombasa,Nyali,Kadzandani,Soweto Grounds,3,1004002002803,611
Mombasa,Nyali,Kadzandani,Soweto Grounds,4,1004002002804,611
Mombasa,Nyali,Kadzandani,Mwatamba Grounds,1,1004002002901,521
Mombasa,Nyali,Kadzandani,Mwatamba Grounds,2,1004002002902,522
Mombasa,Nyali,Kadzandani,Mwatamba Grounds,3,1004002002903,521
Mombasa,Nyali,Kadzandani,Baraka High School,1,1004002003001,535
Mombasa,Nyali,Kadzandani,Baraka High School,2,1004002003002,536
Mombasa,Nyali,Kadzandani,Baraka High School,3,1004002003003,536
Mombasa,Nyali,Kadzandani,Baraka High School,4,1004002003004,536
Mombasa,Likoni,Mtongwe,Mtongwe Primary School,1,1005002100101,543
Mombasa,Likoni,Mtongwe,Mtongwe Primary School,2,1005002100102,543
Mombasa,Likoni,Mtongwe,Mtongwe Primary School,3,1005002100103,543
Mombasa,Likoni,Mtongwe,Longo Primary School,1,1005002100201,504
Mombasa,Likoni,Mtongwe,Longo Primary School,2,1005002100202,505
Mombasa,Likoni,Mtongwe,Longo Primary School,3,1005002100203,504
Mombasa,Likoni,Mtongwe,Mtongwe Social Hall,1,1005002100301,659
Mombasa,Likoni,Mtongwe,Mtongwe Social Hall,2,1005002100302,660
Mombasa,Likoni,Mtongwe,Mtongwe Social Hall,3,1005002100303,659
Mombasa,Likoni,Mtongwe,Mtongwe Social Hall,4,1005002100304,659
Mombasa,Likoni,Mtongwe,Mtongwe Social Hall,5,1005002100305,659
Mombasa,Likoni,Mtongwe,Mtongwe Social Hall,6,1005002100306,659
Mombasa,Likoni,Mtongwe,Vijiweni Primary School,1,1005002100401,527
Mombasa,Likoni,Mtongwe,Vijiweni Primary School,2,1005002100402,528
Mombasa,Likoni,Mtongwe,Vijiweni Primary School,3,1005002100403,527
Mombasa,Likoni,Mtongwe,Mwangala Primary School,1,1005002100501,362
Mombasa,Likoni,Mtongwe,Mweza Primary School,1,1005002100601,510
Mombasa,Likoni,Mtongwe,Mweza Primary School,2,1005002100602,510
Mombasa,Likoni,Mtongwe,Mkwajuni Market,1,1005002100701,561
Mombasa,Likoni,Mtongwe,St.Joseph Nursary School,1,1005002100801,631
Mombasa,Likoni,Mtongwe,St.Joseph Nursary School,2,1005002100802,632
Mombasa,Likoni,Mtongwe,St.Joseph Nursary School,3,1005002100803,632
Mombasa,Likoni,Mtongwe,St.Joseph Nursary School,4,1005002100804,632
Mombasa,Likoni,Shika Adabu,Shika Adabu Primary School,1,1005002200901,686
Mombasa,Likoni,Shika Adabu,Shika Adabu Primary School,2,1005002200902,687
Mombasa,Likoni,Shika Adabu,Shika Adabu Primary School,3,1005002200903,687
Mombasa,Likoni,Shika Adabu,Shika Adabu Primary School,4,1005002200904,687
Mombasa,Likoni,Shika Adabu,Shika Adabu Primary School,5,1005002200905,687
Mombasa,Likoni,Shika Adabu,Shika Adabu Primary School,6,1005002200906,686
Mombasa,Likoni,Shika Adabu,Consolata Primary School,1,1005002201001,606
Mombasa,Likoni,Shika Adabu,Consolata Primary School,2,1005002201002,607
Mombasa,Likoni,Shika Adabu,Consolata Primary School,3,1005002201003,607
Mombasa,Likoni,Shika Adabu,Consolata Primary School,4,1005002201004,607
Mombasa,Likoni,Shika Adabu,Consolata Primary School,5,1005002201005,606
Mombasa,Likoni,Shika Adabu,Vyemani Primary School,1,1005002201101,510
Mombasa,Likoni,Shika Adabu,Vyemani Primary School,2,1005002201102,511
